CODE	UZ	RU	EN
8160.113	Shirdon kukuni va isteʼmol pepsinini tayyorlovchi 	Изготовитель сычужного порошка и пищевого пепсина 	Creamy powder and consumer pepsin processor
8160.114	Tabletkalarni tayyorlovchi 	Изготовитель таблеток 	Tablet processor
8160.115	Tvorog tayyorlovchi 	Изготовитель творога 	Curd processor
8160.116	Kaptajchi 	Каптажист 	Cappettizer
8160.117	Shakarni yorqinlashtiruvchi 	Клеровщик сахара 	Sugar brightener
8160.118	Gʼalla va urugʼlar konditsionerchisi 	Кондиционерщик зерна и семян 	Grain and seed conditioner
8160.119	Korxona pechlari oʼt yoquvchisi 	Кочегар производственных печей 	Fuel burner for industrial furnaces
8160.120	Choy kupajchisi 	Купажист по чаю 	Tea blender
8160.121	Yogʼchi 	Маслодел 	Flour mill operator
8160.122	Burttaxlash mashinalari mashinisti 	Машинист буртоукладочной машины 	Brushing machine operator
8160.123	Joʼvalash dastgohlari mashinisti 	Машинист вальцовых станков 	Brushing machine operator
8160.124	Vibrosit qirqish mashinalari mashinisti 	Машинист вибросит резальных машин 	Vibrating screener
8160.125	Maydalash agregati mashinisti 	Машинист дробильного агрегата 	Crushing unit operator
8160.126	Maydalash qurilmalari mashinisti 	Машинист дробильных установок 	Crushing device operator
8160.127	Berkitish mashinalari mashinisti 	Машинист закаточных машин 	Closing machine operator
8160.128	Tamakini uzluksiz fermentlash liniyalari mashinisti 	Машинист линии непрерывной ферментации табака 	Continuous tobacco fermentation line operator
8160.129	Tamakini fermentlashga tayyorlash liniyasi mashinisti 	Машинист линии подготовки табака к ферментации 	Tobacco fermentation preparation line operator
8160.130	Аerozolь transporti liniyasi mashinisti 	Машинист линий аэрозольтранспорта 	Aerosol transport line operator
8160.131	Maxorka-toʼldirish mashinalari mashinisti 	Машинист махорочно-набивных машин 	Machinery-filling machine operator
8160.132	Listlarni tozalash va moylash mashinalari mashinisti 	Машинист машины по чистке и смазке листов 	Sheet cleaning and lubrication machine operator
8160.133	Ipga oʼtqazish mashinasi mashinisti 	Машинист низальных машин 	Threading machine operator
8160.134	Tozalash mashinalari mashinisti 	Машинист очистительных машин 	Cleaning machine operator
8160.135	Bugʼlash agregati mashinisti 	Машинист ошпарочного агрегата 	Steaming unit operator
8160.136	Pat-tivitlarga ishlov berish mashinasi mashinisti 	Машинист перо-пухообрабатывающих машин 	Pat-tipped processing machine operator
8160.137	Makkajoʼxori soʼtalarini tozalash boʼyicha mashinist 	Машинист по очистке кукурузных початков 	Corn husk cleaning machine operator
8160.138	Tamakini qayta ishlash avtomatlashtirilgan-potok liniyasi mashinisti 	Машинист поточно-автоматизированных линий переработки табака 	Tobacco processing automated-flow line operator
8160.139	Non mahsulotlarini qoliplash potok liniyalari mashinisti 	Машинист поточной линии формования хлебных изделий 	Bread product molding line operator
8160.140	Papiros-sigaret mexanizatsiyalashtirilgan- potok yoʼllari mashinisti 	Машинист поточно-механизированных папиросо-сигаретных линий 	Papier-cigarette mechanized-flow lines operator
8160.141	Ishqalab tozalash mashinalari mashinisti 	Машинист протирочных машин 	Rub cleaning machine operator
8160.142	Prufer mashinisti 	Машинист пруфера 	Pruffing machine operator
8160.143	Suyakka ishlov berish mashinasi mashinisti 	Машинист разволакивающей машины 	Bone processing machine operator
8160.144	Quyish-toʼldirish avtomatlari mashinisti 	Машинист разливочно-наполнительных автоматов 	Vending machine operator
8160.145	Maydalash jihozlari mashinisti 	Машинист размольного оборудования 	Grinding equipment operator
8160.146	Rapokachka mashinisti 	Машинист рапокачки 	Rapokachka operator
8160.147	Ochish-berkitish mashinalari mashinisti 	Машинист раскаточно-закаточных машин 	Opening-closing machine operator
8160.148	Non pishirish shkafi mashinisti 	Машинист расстойного шкафа 	Bakery cabinet operator
8160.149	Qirqish mashinalari mashinisti 	Машинист резальных машин 	Shearing machine operator
8160.150	Yanchish qurilmasi mashinisti 	Машинист рушальных установок 	Crushing device operator
8160.151	Kuv mashinalari mashinisti 	Машинист сбивальных машин 	Cooking machine operator
8160.152	Tamaki kesish mashinasi mashinisti 	Машинист табакорезальных машин 	Tobacco cutting machine operator
8160.153	Maydalash-ezish mashinalari mashinisti 	Машинист терочных машин 	Crushing-crushing machine operator
8160.154	Xamir qorish mashinasi mashinisti 	Машинист тестомесильных машин 	Dough mixing machine operator
8160.155	Xamirga ishlov berish mashinalari mashinisti 	Машинист тесторазделочных машин 	Dough processing machine operator
8160.156	Fiksatsion mashinalar mashinisti 	Машинист фиксационных машин 	Fixing machine operator
8160.157	Filьtr tayyorlash mashinalari mashinisti 	Машинист фильтроделательных машин 	Filter making machine operator
8160.158	Filьtr-press mashinisti 	Машинист фильтр-пресса 	Filter press operator
8160.159	Qoliplash-oʼrash yarimavtomati mashinisti 	Машинист формующе-завертывающего полуавтомата 	Semi-automatic molding-wrapping machine operator
8160.160	Choy dudlash-fiksatsiya mashinalari mashinisti 	Машинист чаезавялочно-фиксационных машин 	Tea smoking-fixing machine operator
8160.161	Choy dudlash mashinalari mashinisti 	Машинист чаезавялочных машин 	Tea smoking machine operator
8160.162	Choy bargini yumaloqlash mashinalari mashinisti 	Машинист чаескручивающих машин 	Tea leaf rounding machine operator
8160.163	Choy quritish mashinalari mashinisti 	Машинист чаесушильных машин 	Tea drying machine operator
8160.164	Shokoladni bezash mashinalari mashinisti 	Машинист шоколадоотделочных машин 	Chocolate decorating machine operator
8160.165	Mashinist-rostlovchi 	Машинист-регулировщик 	Machine operator-adjuster
8160.166	Maydalovchi (Tegirmonchi) 	Мельник 	Grinder (Miller)
8160.167	Oziq-ovqat mahsulotlarini qovuruvchi 	Обжарщик пищевых продуктов 	Food roaster
8160.168	Maydalovchi 	Обмолотчик 	Grinder
8160.169	Vino xomashyosini ishlovchi 	Обработчик винного сырья 	Wine raw material processor
8160.170	Vinomateriallar va vinoni ishlovchi 	Обработчик виноматериалов и вина 	Wine materials and wine processor
8160.171	Suvni ishlovchi 	Обработчик воды 	Water processor
8160.172	Konьyak va konьyak spirtiga ishlov beruvchi 	Обработчик коньячных спиртов и коньяков 	Cognac and cognac alcohol processor
8160.173	Vinochilik chiqindilariga ishlov beruvchi 	Обработчик отходов виноделия 	Wine waste processor
8160.174	Shinni va sharbatlarga ishlov beruvchi 	Обработчик сусла и соков 	Molasses and juice processor
8160.175	Texnologik idishlar va taraga ishlov beruvchi 	Обработчик технологических емкостей и тары 	Technological containers and trays operator
8160.176	Qaynatilgan kolbasa chiqarish avtomati operatori 	Оператор автомата по производству вареных колбас 	Operator of a boiled sausage dispenser
8160.177	Yarimtayyor mahsulotlar ishlab chiqarish avtomati operatori 	Оператор автомата по производству полуфабрикатов 	Operator of a semi-finished product production machine
8160.178	Sut mahsulotlarini paketlar va plenkalarga quyish operatori 	Оператор автомата по разливу молочной продукции в пакеты и пленку 	Operator of a dairy product packaging and film
8160.179	Аvtomatlashtirilgan tomat qaynatish liniyasi operatori 	Оператор автоматизированной линии варки томатопродуктов 	Operator of an automated tomato boiling line
8160.180	Sut mahsulotlari tayyorlash avtomatik liniya operatori 	Оператор автоматической линии производства молочных продуктов 	Operator of an automatic dairy product preparation line
